# x   y   V_numerica   V_analitica   |error|
   1.260000E+00   2.400000E-01   1.233968E+00   1.040400E+00   1.935677E-01
   1.280000E+00   2.400000E-01   1.279854E+00   1.081600E+00   1.982537E-01
   1.300000E+00   2.400000E-01   1.325908E+00   1.123600E+00   2.023080E-01
   1.320000E+00   2.400000E-01   1.372199E+00   1.166400E+00   2.057991E-01
   1.340000E+00   2.400000E-01   1.418785E+00   1.210000E+00   2.087850E-01
   1.360000E+00   2.400000E-01   1.465715E+00   1.254400E+00   2.113149E-01
   1.380000E+00   2.400000E-01   1.513030E+00   1.299600E+00   2.134303E-01
   1.400000E+00   2.400000E-01   1.560765E+00   1.345600E+00   2.151655E-01
   1.420000E+00   2.400000E-01   1.608949E+00   1.392400E+00   2.165485E-01
   1.440000E+00   2.400000E-01   1.657602E+00   1.440000E+00   2.176018E-01
   1.460000E+00   2.400000E-01   1.706742E+00   1.488400E+00   2.183423E-01
   1.480000E+00   2.400000E-01   1.756382E+00   1.537600E+00   2.187819E-01
   1.500000E+00   2.400000E-01   1.806528E+00   1.587600E+00   2.189276E-01
   1.520000E+00   2.400000E-01   1.857182E+00   1.638400E+00   2.187818E-01
   1.540000E+00   2.400000E-01   1.908342E+00   1.690000E+00   2.183421E-01
   1.560000E+00   2.400000E-01   1.960001E+00   1.742400E+00   2.176015E-01
   1.580000E+00   2.400000E-01   2.012148E+00   1.795600E+00   2.165481E-01
   1.600000E+00   2.400000E-01   2.064765E+00   1.849600E+00   2.151649E-01
